id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1225652790644445185	2020-02-07	02:29:31	shanghaidaily	Over 400 medical staff and some 460 tons of supplies have been transported to the hardest-hit regions of the new #coronavirus outbreak from #Shanghai's two airports. https://www.shine.cn/news/metro/2002071476/ …	0	1	2	https://twitter.com/shanghaidaily/status/1225652790644445185	China
1225652438461382658	2020-02-07	02:28:07	shanghaidaily	A young couple living in #Jiading District was forced into isolation on Thursday after declining to confine themselves at home after they traveled to #Wuhan, the epicenter of the #coronavirus outbreak, the district government announced on Friday. https://www.shine.cn/news/metro/2002071475/ …	0	0	6	https://twitter.com/shanghaidaily/status/1225652438461382658	China
1225651888172851203	2020-02-07	02:25:56	shanghaidaily	#China will boost countercyclical adjustment efforts to keep market liquidity at a reasonably ample level in a bid to keep economic growth stable amid the novel #coronavirus epidemic, a central bank official said on Friday. https://www.shine.cn/biz/finance/2002071474/ …	0	0	2	https://twitter.com/shanghaidaily/status/1225651888172851203	China
1225651649915416576	2020-02-07	02:24:59	shanghaidaily	Textile and apparel makers have been mobilized to produce protective suits and medical supplies to fight against the #coronavirus outbreak. https://www.shine.cn/biz/economy/2002071471/ …	0	1	0	https://twitter.com/shanghaidaily/status/1225651649915416576	China
1225651402061402114	2020-02-07	02:24:00	shanghaidaily	Another 41 people on a #cruise ship quarantined off #Japan have the new #coronavirus, the country's health minister said on Friday, confirming more on board will now be tested for the illness. https://www.shine.cn/news/world/2002071470/ …	0	5	2	https://twitter.com/shanghaidaily/status/1225651402061402114	China
1225650922602123265	2020-02-07	02:22:06	shanghaidaily	Researchers of a #HongKong university have invented a fast portable detection device for novel #coronavirus that reduces the whole procedure from sampling to testing to merely 40 minutes. https://www.shine.cn/news/nation/2002071469/ …	0	7	6	https://twitter.com/shanghaidaily/status/1225650922602123265	China
1225633016807972866	2020-02-07	01:10:57	shanghaidaily	#Chinese President #XiJinping spoke over phone with #US President #DonaldTrump on Friday morning, urging the US side to respond reasonably to the novel #coronavirus outbreak. https://www.shine.cn/news/nation/2002071464/ …	0	3	6	https://twitter.com/shanghaidaily/status/1225633016807972866	China
1225631900552744961	2020-02-07	01:06:30	shanghaidaily	Central #China's #Hubei Province is still in short of at least 2,250 medical personnel in face of the novel #coronavirus outbreak, said a provincial official. https://www.shine.cn/news/nation/2002071463/ …	0	0	3	https://twitter.com/shanghaidaily/status/1225631900552744961	China
1225631698932527106	2020-02-07	01:05:42	shanghaidaily	#China is confident of meeting all fiscal targets this year despite the ongoing #coronavirus epidemic, a senior finance official said on Friday. https://www.shine.cn/biz/economy/2002071462/ …	1	0	3	https://twitter.com/shanghaidaily/status/1225631698932527106	China
1225631475762003968	2020-02-07	01:04:49	shanghaidaily	#US President Donald Trump said on Thursday that the United States had conducted a counterterrorism operation in #Yemen that killed Qasim al-Rimi, a founder and the leader of al-Qaeda in the Arabian Peninsula (AQAP). https://www.shine.cn/news/world/2002071453/ …	0	1	1	https://twitter.com/shanghaidaily/status/1225631475762003968	China
1225614134504378368	2020-02-06	23:55:55	shanghaidaily	#China has unveiled a raft of #tax policies to reduce financial burdens on some sectors and support the country's fight against the novel #coronavirus epidemic. https://www.shine.cn/biz/economy/2002071461/ …	0	3	5	https://twitter.com/shanghaidaily/status/1225614134504378368	China
1225613204056707072	2020-02-06	23:52:13	shanghaidaily	The World Health Organization will convene a global research and innovation forum next week to mobilize international efforts to combat the novel #coronavirus, @WHO Director-General Tedros Adhanom Ghebreyesus announced at a press conference Thursday. https://www.shine.cn/news/world/2002071460/ …	0	1	4	https://twitter.com/shanghaidaily/status/1225613204056707072	China
1225612176796209152	2020-02-06	23:48:08	shanghaidaily	Latest update of the #coronavirus figue pic.twitter.com/Kpyoj5h5DE	0	4	5	https://twitter.com/shanghaidaily/status/1225612176796209152	China
1225611163246792705	2020-02-06	23:44:06	shanghaidaily	Central China's #Hubei Province reported 2,447 new confirmed cases of novel #coronavirus infection and 69 new deaths on Thursday, local health authorities said on Friday. https://www.shine.cn/news/nation/2002071459/ …	1	1	7	https://twitter.com/shanghaidaily/status/1225611163246792705	China
1225610894681333760	2020-02-06	23:43:02	shanghaidaily	#China reports 3,143 new confirmed cases of novel #coronavirus infection, 73 new deaths today. https://www.shine.cn/news/nation/2002071458/ …	0	4	4	https://twitter.com/shanghaidaily/status/1225610894681333760	China
1225586102100062209	2020-02-06	22:04:31	shanghaidaily	#Experts are suggesting ways that city residents can stay calm while stuck at home during the ongoing #epidemic. #coronavirus http://www.shine.cn/news/metro/2002061451/ …	0	0	1	https://twitter.com/shanghaidaily/status/1225586102100062209	China
1225584773134835713	2020-02-06	21:59:14	shanghaidaily	Chinese health authorities on Friday said it received reports of 3,143 new confirmed cases of novel #coronavirus infection and 73 deaths on Thursday from 31 provincial-level regions and the Xinjiang Production and Construction Corps.  https://www.shine.cn/news/nation/2002071458/ …	0	1	2	https://twitter.com/shanghaidaily/status/1225584773134835713	China
1225584611079491584	2020-02-06	21:58:36	shanghaidaily	A total of 1,540 patients infected with the novel #coronavirus had been discharged from hospital after recovery by the end of Thursday, Chinese health authorities announced on Friday. https://www.shine.cn/news/nation/2002071457/ …	0	0	3	https://twitter.com/shanghaidaily/status/1225584611079491584	China
1225584196392873984	2020-02-06	21:56:57	shanghaidaily	The city has confirmed another 12 #coronavirus cases, bringing the total number of infections to 269, and ruled out 97 suspected cases, the #Shanghai Health Commission said on Friday morning. http://www.shine.cn/news/metro/2002071456/ …	0	0	1	https://twitter.com/shanghaidaily/status/1225584196392873984	China
1225583819652096001	2020-02-06	21:55:27	shanghaidaily	A Chinese mainland spokesperson on Thursday urged the #Taiwan authority to stop impeding Taiwan compatriots stranded in the #coronavirus-hit Hubei Province from returning to the island. http://www.shine.cn/news/nation/2002071455/ …	0	0	1	https://twitter.com/shanghaidaily/status/1225583819652096001	China
1225583351500664833	2020-02-06	21:53:35	shanghaidaily	Chinese authorities on Thursday asked businesses outside #Hubei Province to resume operation in an orderly manner while continuing to fight the novel #coronavirus outbreak. http://www.shine.cn/biz/economy/2002071454/ …	0	0	3	https://twitter.com/shanghaidaily/status/1225583351500664833	China
1225519332857393152	2020-02-06	17:39:12	shanghaidaily	According to Wuhan Central Hospital, Li Wenliang was pronounced dead at 2:58am February 7 despite emergency treatment.	1	3	10	https://twitter.com/shanghaidaily/status/1225519332857393152	China
1225498193699463170	2020-02-06	16:15:12	shanghaidaily	"Dec 30: Warns about new virus inWeChat group
Jan 3: Reprimanded by police
Jan 7: Starts treating nCoV patients
Jan 10: Cough
Jan 11: Fever
Jan 12: Hospitalized
Jan 14: Quarantined
Feb 1: nCoV infection confirmed
Feb 5: Deteriorating
Feb 6: ICU

Li Wenliang🙏 #LiWenliang"	2	10	30	https://twitter.com/shanghaidaily/status/1225498193699463170	China
1225474791190122496	2020-02-06	14:42:13	shanghaidaily	Latest #coronavirus figure pic.twitter.com/z7jwj47L2m	1	3	9	https://twitter.com/shanghaidaily/status/1225474791190122496	China
1225455245918007296	2020-02-06	13:24:33	shanghaidaily	【Update】Li is said to have stopped heartbeat at 9:30pm Thursday, and several media say he is now still receiving emergency treatment. Will there be a miracle?	2	2	12	https://twitter.com/shanghaidaily/status/1225455245918007296	China
1225451943062990849	2020-02-06	13:11:25	shanghaidaily	Doctor Li Wenliang, one of the 8 whistleblowers who tried to warn the others of the #coronavirus but was reprimanded by Wuhan police, dies of coronavirus on Thursday. He was 35. 🙏🙏🙏 pic.twitter.com/w6nwNvenLz	9	26	45	https://twitter.com/shanghaidaily/status/1225451943062990849	China
1225433274941505537	2020-02-06	11:57:14	shanghaidaily	Is home sterilization necessary? Can pets spread the virus? In a time when the novel #coronavirus is spreading across the world, people might want to raise a lot more questions regarding personal health in their daily life.  https://www.shine.cn/news/metro/2002061449/ … pic.twitter.com/3O2HXHbanN	0	1	6	https://twitter.com/shanghaidaily/status/1225433274941505537	China
