id	datestamp	timestamp	username	tweet	replies_count	retweets_count	likes_count	url	country
1244858713023729665	2020-03-31	02:27:00	pdchina	China’s national college entrance exam, known as gaokao in Chinese, will be postponed by a month to July 7 and 8 due to the novel coronavirus epidemic, the Ministry of Education said Tuesday. pic.twitter.com/MZTMQupvgW	6	9	23	https://twitter.com/PDChina/status/1244858713023729665	China
1244857839790600192	2020-03-31	02:23:32	pdchina	#UPDATE: 18 firefighters and a local forest farm worker died while battling a forest fire in SW China's Sichuan Province. As of midnight on Monday, the burned area had exceeded 1,000 hectares and around 80 hectares of forest were destroyed. pic.twitter.com/FhzMEr2MKC	1	6	22	https://twitter.com/PDChina/status/1244857839790600192	China
1244851918221922304	2020-03-31	02:00:00	pdchina	Flowers embrace the sunshine and whisper in the gentle breeze in Hangzhou, east China’s Zhejiang province, to send their best wishes to people pic.twitter.com/DDeelEIROf	7	22	106	https://twitter.com/PDChina/status/1244851918221922304	China
1244829269164830720	2020-03-31	00:30:00	pdchina	China will bolster policy support to help migrant workers staying in their hometowns obtain employment locally or in nearby areas, in an effort to boost the virus-hit rural job market, the country's agriculture ministry said Monday. pic.twitter.com/Ml0Vtg5MOv	4	8	54	https://twitter.com/PDChina/status/1244829269164830720	China
1244821722307547137	2020-03-31	00:00:00	pdchina	The PMI for China’s manufacturing sector came in at 52 in Mar, up from 35.7 in Feb; and the PMI for the non-manufacturing sector came in at 52.3 in Mar, up from 29.6 in Feb, the National Bureau of Statistics said Tue. A reading above 50 indicates expansion. pic.twitter.com/F8TwLCn6Hx	7	11	44	https://twitter.com/PDChina/status/1244821722307547137	China
1244814604191944710	2020-03-30	23:31:43	pdchina	18 firefighters confirmed dead after a forest fire broke out in Xichang City, SW #China's Sichuan Province. pic.twitter.com/8VVqLYoMMJ	99	99	371	https://twitter.com/PDChina/status/1244814604191944710	China
1244809443943931904	2020-03-30	23:11:13	pdchina	The path of green development is correct and should be followed, President Xi Jinping said Monday. He made the remarks while visiting Yucun Village in Anji County, E China's Zhejiang Province. pic.twitter.com/byLtFrd8zw	16	20	108	https://twitter.com/PDChina/status/1244809443943931904	China
1244806621836070922	2020-03-30	23:00:00	pdchina	Gaoyiling, a mountain range featuring Danxia landform in Chenzhou, Central China's Hunan province, is famous for its natural beauty. #AmazingChina pic.twitter.com/siOaSCri8K	7	25	161	https://twitter.com/PDChina/status/1244806621836070922	China
1244799070922838017	2020-03-30	22:30:00	pdchina	The leading group of China's #COVID19 response, led by Premier Li Keqiang, on Monday stressed the control of cases of infections that show no symptoms.  https://bit.ly/39tEXhc  pic.twitter.com/yxcIqhIKzo	8	21	45	https://twitter.com/PDChina/status/1244799070922838017	China
1244791772082888704	2020-03-30	22:01:00	pdchina	China sent a team of medical experts to #Venezuela to help the country fight the #COVID19 pandemic, the Chinese Foreign Ministry announced on Monday. The team arrived on Monday local time. pic.twitter.com/0IIkFxeNJ6	14	45	139	https://twitter.com/PDChina/status/1244791772082888704	China
1244783254353227776	2020-03-30	21:27:09	pdchina	"The Chinese mainland on Monday reported 48 more #COVID19 cases, all of which were imported from abroad. Hubei reported zero new infections.

Latest figures:
- 81,518 total confirmed cases
- 3,305 total deaths
- 76,052 discharged from hospitals pic.twitter.com/cXGRQKVCRv"	60	41	181	https://twitter.com/PDChina/status/1244783254353227776	China
1244780696511471616	2020-03-30	21:16:59	pdchina	The United States has reported more than 160,000 #COVID19 cases with 2,953 deaths, according to the latest tally from Johns Hopkins University. pic.twitter.com/P92F3w7e8Y	13	25	61	https://twitter.com/PDChina/status/1244780696511471616	China
1244746222193213451	2020-03-30	19:00:00	pdchina	A pancake so stunning that you don't want to do any damage to it. pic.twitter.com/fv0kmbvk7P	10	66	349	https://twitter.com/PDChina/status/1244746222193213451	China
1244733639079931904	2020-03-30	18:10:00	pdchina	German Chancellor Angela Merkel, 65, has tested negative for #coronavirus for the 3rd time after meeting with a doctor who later got infected with #covid19, her spokesperson said on Monday pic.twitter.com/1eoIAMqBjZ	15	43	180	https://twitter.com/PDChina/status/1244733639079931904	China
1244726089366138880	2020-03-30	17:40:00	pdchina	#Italy on Mon. announced to extend the #lockdown to at least April 12 to prevent a further spread of #coronavirus, said its Health Minister. The country now has 101,739 #covid19 cases by far, world's 2nd biggest number following U.S. pic.twitter.com/0RKTctRE5G	9	23	57	https://twitter.com/PDChina/status/1244726089366138880	China
1244718539606548481	2020-03-30	17:10:00	pdchina	What an extraordinary scenery! Cliff-side road features a wonderful view with different shades of green in C China's Hubei! pic.twitter.com/3gkUAESihX	69	448	1485	https://twitter.com/PDChina/status/1244718539606548481	China
1244710989787828224	2020-03-30	16:40:00	pdchina	#Russia orders all evacuation charter flights must land at Sheremetyevo Airport and the number of returnees from abroad can not exceed 500 daily, Sputnik reports pic.twitter.com/0I985ZHFIJ	1	14	38	https://twitter.com/PDChina/status/1244710989787828224	China
1244703440141291520	2020-03-30	16:10:00	pdchina	#BREAKING: The confirmed number of #Covid19 cases in the United States has passed 150,000 with 2,828 deaths as of 2 pm ET: Johns Hopkins University pic.twitter.com/tc0hYaU9ZF	25	101	168	https://twitter.com/PDChina/status/1244703440141291520	China
1244702433386717188	2020-03-30	16:06:00	pdchina	#France reports 418 new deaths from #coronavirus on Monday, taking death total to 3,024, while the cumulative number of #covid19 cases has risen to 44,550, said French health agency director pic.twitter.com/fN6bW5uScg	10	25	44	https://twitter.com/PDChina/status/1244702433386717188	China
1244692115663142912	2020-03-30	15:25:00	pdchina	Quanzhou-Xiamen Bridge jointed its two sections on March 26, marking the completion of the cross-sea bridge connecting the three most important cities-- Quanzhou, Xiamen, Fuzhou -- in SE China's Fujian. #Infrastructure pic.twitter.com/gIAsGnEuJx	14	50	170	https://twitter.com/PDChina/status/1244692115663142912	China
1244691095579242496	2020-03-30	15:20:57	pdchina	After systematic research into the main lakes in Hoh Xil (aka. Kekexili), Chinese scientists for the 1st time ever obtained data on underwater terrain and water quality profile in the region. pic.twitter.com/8KxqNNqpQr	9	8	64	https://twitter.com/PDChina/status/1244691095579242496	China
1244683307490500608	2020-03-30	14:50:00	pdchina	Chinese President #XiJinping said #China will roll out more targeted measures to help small and medium-sized enterprises hit by #Covid_19 outbreak restart production and further develop pic.twitter.com/5GLwGnJ2Cw	74	79	448	https://twitter.com/PDChina/status/1244683307490500608	China
1244677617116229634	2020-03-30	14:27:23	pdchina	#BREAKING: U.S State of #NewYork has reported a total of 66,497 confirmed #covid19 cases with 1,218 deaths, said Gov. Andrew Cuomo, adding over 9,500 are hospitalized, including 2,352 in ICU pic.twitter.com/OvTLdv7y8c	19	34	81	https://twitter.com/PDChina/status/1244677617116229634	China
1244670728252735489	2020-03-30	14:00:01	pdchina	"#China and #Cambodia on Mon. 
held an anti-terrorist military exercise and concluded their annual #GoldenDragon joint drill in Cambodian province of Kampot pic.twitter.com/bOEflLLryP"	11	15	81	https://twitter.com/PDChina/status/1244670728252735489	China
1244663904485232640	2020-03-30	13:32:54	pdchina	The #COVID_19 #pandemic has claimed 11,591 lives in #Italy until Monday with the cumulative total infections reaching 101,739, according to the data released by the Civil Protection Department pic.twitter.com/yKtCpuK46j	16	24	78	https://twitter.com/PDChina/status/1244663904485232640	China
1244655121826447363	2020-03-30	12:58:00	pdchina	#BREAKING: Russian President Vladimir Putin and his U.S. counterpart Donald Trump discussed closer collaboration in the fight against novel #coronavirus during a phone talk: the Kremlin pic.twitter.com/pHpqi1kUHB	14	62	172	https://twitter.com/PDChina/status/1244655121826447363	China
1244653108610793473	2020-03-30	12:50:00	pdchina	Hospital ship USNS #Comfort has arrived in #NewYorkCity on Monday to aid the fight against #coronavirus, bringing 1,000 much-needed hospital beds & 1,200 personnel, according to New York State Gov. Cuomo pic.twitter.com/XUxg27mCDC	3	23	90	https://twitter.com/PDChina/status/1244653108610793473	China
1244646817091944448	2020-03-30	12:25:00	pdchina	Train derailed and rolled over in C China's Hunan, killing one passenger. Over 1000 workers have come to rescue, aiming to restore derailed train cars and 380-meter damaged railway. All the injured are being treated in a nearby hospital. pic.twitter.com/syvzsH5tAZ	12	24	93	https://twitter.com/PDChina/status/1244646817091944448	China
1244639267286134787	2020-03-30	11:55:00	pdchina	#NewYorkCity residents who break #SocialDistancing rules and fail to disperse when warned by police will be subject to fines up to $500, said Mayor Bill de Blasio as the city battles fast spread of #coronavirus pic.twitter.com/bxARbDH6zk	8	10	72	https://twitter.com/PDChina/status/1244639267286134787	China
1244632976471871489	2020-03-30	11:30:00	pdchina	Don't take risk! A woman jumped out of bus to avoid manditory quarantine after returning from abroad with a fever in E China's Qingdao. pic.twitter.com/V20UzyM8Uq	92	282	679	https://twitter.com/PDChina/status/1244632976471871489	China
1244624167720214529	2020-03-30	10:55:00	pdchina	China will ban incivilities including eating, begging and peddling in #subway from April 1 with exceptions to whose with special needs, according to a new regulation pic.twitter.com/bydFa4AT0Z	18	41	174	https://twitter.com/PDChina/status/1244624167720214529	China
1244616617868308482	2020-03-30	10:25:00	pdchina	Israeli Prime Minister Benjamin Netanyahu, 70, will go into #quarantine as one of his advisors was diagnosed with #coronavirus, the prime minister's office said on Monday pic.twitter.com/am8pSgH7yq	9	23	78	https://twitter.com/PDChina/status/1244616617868308482	China
1244609823217528833	2020-03-30	09:58:00	pdchina	Chinese President #XiJinping on Monday inspected Anji County in E China's #Zhejiang Province. pic.twitter.com/aaFwUodQsP	12	25	127	https://twitter.com/PDChina/status/1244609823217528833	China
1244601518533349377	2020-03-30	09:25:00	pdchina	#Spain health emergency chief Fernando Simon, who leads the country’s response to #coronavirus epidemic and maintains regular contact with Prime Minister Pedro Sanchez, has tested positive for #Covid19, the ministry confirmed on Monday pic.twitter.com/Q5EqfHliPc	9	29	76	https://twitter.com/PDChina/status/1244601518533349377	China
1244595230785011713	2020-03-30	09:00:01	pdchina	Located at 3,000 meters above sea level on the Qinghai-Tibet Plateau, NW China's Qinghai Province is a paradise for stargazing and photography. pic.twitter.com/DDXLcZZZkK	29	68	414	https://twitter.com/PDChina/status/1244595230785011713	China
1244580753616203777	2020-03-30	08:02:29	pdchina	IOC and Japan have agreed to reschedule the #Tokyo2020 Olympic Games to July 23, 2021, and Paralympic Games to August 24, 2021, NHK reports #Tokyo2021 pic.twitter.com/LwVBPcubwn	6	29	55	https://twitter.com/PDChina/status/1244580753616203777	China
1244580131332427777	2020-03-30	08:00:01	pdchina	Optimism is the best cure: A volunteer on the frontline in #Wuhan scampers on the road after finishing his work to deal with medical waste. pic.twitter.com/ozUkXqciOb	110	255	1447	https://twitter.com/PDChina/status/1244580131332427777	China
1244571160630554624	2020-03-30	07:24:22	pdchina	Spain reported 6,398 new #COVID19 cases and 812 more deaths on Monday, bringing the total number of confirmed cases in the country to 85,195, with 7,340 deaths. pic.twitter.com/3gawI03li3	26	35	75	https://twitter.com/PDChina/status/1244571160630554624	China
1244569131594080257	2020-03-30	07:16:18	pdchina	Iran reported 3,186 new #COVID19 confirmed cases on Monday, bringing the total number of confirmed cases in the country to 41,495, including 2,757 deaths. pic.twitter.com/bQ68O308OV	8	17	36	https://twitter.com/PDChina/status/1244569131594080257	China
1244565027954311169	2020-03-30	07:00:00	pdchina	Behold, a “tiger” is coming out of the wall. pic.twitter.com/MZqX4zMBjZ	31	291	1414	https://twitter.com/PDChina/status/1244565027954311169	China
1244548166818676736	2020-03-30	05:53:00	pdchina	#PeoplesDailyComments: One-China principle is unchallengeable  https://bit.ly/2X4rLwL  pic.twitter.com/rJUeMAuUuV	32	16	119	https://twitter.com/PDChina/status/1244548166818676736	China
1244546110665834498	2020-03-30	05:44:49	pdchina	1 dead, 4 severely wounded, and 123 slightly injured after a passenger train derailed in central China's Hunan Province on Monday. A preliminary investigation has found that a landslide caused by continuous rainfall resulted in the accident. pic.twitter.com/DwMdF0PWUV	4	21	48	https://twitter.com/PDChina/status/1244546110665834498	China
1244534830773108736	2020-03-30	05:00:00	pdchina	It is high time to enjoy the beautiful scenery of cherry blossoms in Junan, Shandong, east China. pic.twitter.com/gvrVPRHDvr	9	36	136	https://twitter.com/PDChina/status/1244534830773108736	China
1244527279222341633	2020-03-30	04:30:00	pdchina	Due to the global coronavirus pandemic, Vietnam and other countries have halted agricultural exports to ensure domestic food security. Will the suspension affect China’s import of agricultural products? Read and find out:  https://bit.ly/2xBKbu4  pic.twitter.com/NxPcicEJ3f	6	16	56	https://twitter.com/PDChina/status/1244527279222341633	China
1244518504046292993	2020-03-30	03:55:08	pdchina	#Germany reported 4,751 new confirmed cases of #COVID19 on Monday, bringing the total number of infections to 57,298, with 455 deaths. #CoronaOutbreak pic.twitter.com/YroMjlwpXD	6	34	55	https://twitter.com/PDChina/status/1244518504046292993	China
1244514696184516609	2020-03-30	03:40:00	pdchina	China's central bank on Monday pumped 50 billion yuan (about $7 billion) into the market through seven-day reverse repos while cutting the interest rate by 20 basis points to lower lending costs and offset the economic shock of the #COVID19 outbreak. pic.twitter.com/ZbLdJXkzO0	8	41	119	https://twitter.com/PDChina/status/1244514696184516609	China
1244507901546205184	2020-03-30	03:13:00	pdchina	Several shopping malls in #Wuhan resumed service on Monday after being closed for two months as part of the #coronavirus lockdown. Customers need to register and have their temperature checked before entering the malls. pic.twitter.com/8GBaY5TIwC	22	85	223	https://twitter.com/PDChina/status/1244507901546205184	China
1244501028944265222	2020-03-30	02:45:41	pdchina	#UPDATE: No deaths reported and injured railway workers and travelers have been sent to hospitals. The continuous rain caused railway lines to collapse, which led to the derailment. More than 130 firefighters have been sent to the site. https://twitter.com/PDChina/status/1244493719165779970 …	6	33	57	https://twitter.com/PDChina/status/1244501028944265222	China
1244493719165779970	2020-03-30	02:16:38	pdchina	#BREAKING: A passenger train traveling from Jinan to Guangzhou derailed and caught fire in Chenzhou, Hunan Province, Monday afternoon. Rescue work is underway. pic.twitter.com/zlIcHr2GAj	49	134	368	https://twitter.com/PDChina/status/1244493719165779970	China
1244490251906646016	2020-03-30	02:02:52	pdchina	As of March 28, 98.6% of major industrial firms in China have resumed operation and 89.9% of employees have returned to their posts. The work resumption rate of China’s small and medium-sized enterprises reached 76%, according to the MIIT on Mon. pic.twitter.com/FXtYhWHwgM	28	91	199	https://twitter.com/PDChina/status/1244490251906646016	China
1244471914464067584	2020-03-30	00:50:00	pdchina	#Xiaotangshan Hospital in #Beijing discharged its first #COVID19 patient on Monday. The makeshift hospital has received 2,002 people who needed screening and testing since it began operation on March 16. pic.twitter.com/Bmsak2ZcJg	9	14	88	https://twitter.com/PDChina/status/1244471914464067584	China
1244466881760813056	2020-03-30	00:30:00	pdchina	Chinese student at Leeds University, Wu Peng, and his daily-updated charts on the #coronavirus outbreak in UK has gained him popularity as well as approval from the British health department.  https://bit.ly/3dAlwGC  pic.twitter.com/XMtf5LxMs4	8	13	103	https://twitter.com/PDChina/status/1244466881760813056	China
1244459332399497216	2020-03-30	00:00:00	pdchina	53 hours. 100+ excavators. Chinese workers removed an old overpass in Zhongshan, S China's Guangdong, to make way for a new one to be erected by November 2021. #MadeInChina pic.twitter.com/tZi3bkxa0H	16	31	151	https://twitter.com/PDChina/status/1244459332399497216	China
1244451661407383553	2020-03-29	23:29:31	pdchina	The first batch of medical supplies from China, 12.5 tons in total, arrived at the Zagreb airport on Sunday, the Croatian government said, calling it “another example of high-quality cooperation” between the two countries. #Croatia has 713 confirmed #COVID19 cases as of Sunday. pic.twitter.com/16VcyKnUlN	14	39	117	https://twitter.com/PDChina/status/1244451661407383553	China
1244445490449539072	2020-03-29	23:05:00	pdchina	As the novel coronavirus epidemic continued to ease, normal life in #Wuhan has gradually resumed. pic.twitter.com/z0srQIDP38	60	117	553	https://twitter.com/PDChina/status/1244445490449539072	China
1244438762014117888	2020-03-29	22:38:16	pdchina	The DPRK 's latest test of super-large multiple rocket launchers on Sunday was a success, state media said on Monday. pic.twitter.com/SQG2294iNq	9	14	55	https://twitter.com/PDChina/status/1244438762014117888	China
1244432670081204225	2020-03-29	22:14:03	pdchina	A total of 1,090 members of different medical assistance teams from Liaoning, Shanghai, Jilin, Guangdong, Shanxi, and Hebei left Leishenshan Hospital in #Wuhan on Sunday as the epidemic outbreak in the hard-hit province has been subdued. pic.twitter.com/opuhuCeYrV	20	63	291	https://twitter.com/PDChina/status/1244432670081204225	China
1244422551800918016	2020-03-29	21:33:51	pdchina	"The Chinese mainland on Sunday reported 31 more #COVID19 cases, 30 of which were imported from abroad. Hubei reported zero new infections.

Latest figures:
- 81,470 total confirmed cases
- 3,304 total deaths
- 75,770 discharged from hospitals pic.twitter.com/Nabu4DRW9Z"	17	42	94	https://twitter.com/PDChina/status/1244422551800918016	China
1244418925929984001	2020-03-29	21:19:26	pdchina	The number of #COVID19 cases in the United States has topped 140,000, according to the latest tally from Johns Hopkins University on Sunday. pic.twitter.com/jN5ZkCLPEV	16	27	52	https://twitter.com/PDChina/status/1244418925929984001	China
1244402837553057792	2020-03-29	20:15:31	pdchina	The Netherlands has recalled 600,000 #coronavirus #face masks imported from #China after discovering they were faulty. The embassy of China in the Netherlands has contacted the Dutch authorities regarding the matter and aims to resolve the issue asap. pic.twitter.com/o6SuQ3EGVF	59	131	305	https://twitter.com/PDChina/status/1244402837553057792	China
1244389088913952768	2020-03-29	19:20:53	pdchina	U.S. President @realDonaldTrump on Sunday announced the extension of federal #socialdistancing guidance for 30 days — until April 30 — as the country's total confirmed #coronavirus cases reach 137,294. #CoronavirusPandemic pic.twitter.com/GyP3Nrk1xn	10	31	82	https://twitter.com/PDChina/status/1244389088913952768	China
1244383836240334848	2020-03-29	19:00:00	pdchina	All medics from outside of #Hubei departs for their hometowns after months of aiding Leishenshan hospital in #Wuhan treating critically ill #covid19 patients pic.twitter.com/j7McUS8hvI	6	16	115	https://twitter.com/PDChina/status/1244383836240334848	China
1244380065779068933	2020-03-29	18:45:01	pdchina	#NewYorkState recorded the largest one-day jump in #coronavirus deaths on Sunday increasing by 237. A total of 59,513 have been confirmed with the virus statewide. Of those hospitalized, 2,037 are in ICU, @NYGovCuomo confirmed. pic.twitter.com/WwM8dS5vxo	4	10	30	https://twitter.com/PDChina/status/1244380065779068933	China
1244374732323065856	2020-03-29	18:23:50	pdchina	"New York State Governor Andrew Cuomo @NYGovCuomo called for ""all hands on deck"" to help stop the virus. He extended the order for all non-essential New York workers to #stayathome until April 15. pic.twitter.com/zkN9oXadY1"	8	16	50	https://twitter.com/PDChina/status/1244374732323065856	China
1244359926471749632	2020-03-29	17:25:00	pdchina	Chinese veteran stands in the last battle line against the #coronavirus outbreak in #Wuhan, disposing contaminated medical waste from hospitals. pic.twitter.com/wV4qHEn16n	32	118	387	https://twitter.com/PDChina/status/1244359926471749632	China
1244343568816357384	2020-03-29	16:20:00	pdchina	The number of deaths from #coronavirus in #Italy fell for 2nd consecutive day on Sunday with 756 new death, bringing the total deaths to 10,779. There were 133 fewer deaths than the 889 deaths reported on Saturday, while the total number of confirmed cases rose to 97,689. pic.twitter.com/mwGbCg940e	17	37	153	https://twitter.com/PDChina/status/1244343568816357384	China
1244335991801987073	2020-03-29	15:49:53	pdchina	#Breaking: As of March 29, 1:30:31 p.m. EST, the total #COVID19 cases exceed 700,000 globally, according to Johns Hopkins University pic.twitter.com/zZwt8Sp5vN	18	91	140	https://twitter.com/PDChina/status/1244335991801987073	China
1244330985812119552	2020-03-29	15:30:00	pdchina	Forest fire broke out in SW China's Yunnan. Fire department has arrived at the scene. pic.twitter.com/0LMjlYnepo	13	32	114	https://twitter.com/PDChina/status/1244330985812119552	China
1244311583699931136	2020-03-29	14:12:54	pdchina	Plane from Shanghai arrived at JFK Airport in #NewYork Sunday morning carrying desperately needed medical supplies: 12 million gloves, 130k N95 masks, 1.7 million surgical masks, 50k gowns, and more. This is the 1st flight funded by FEMA to fight against #COVID19outbreak pic.twitter.com/wdJzA0vBiz	89	223	714	https://twitter.com/PDChina/status/1244311583699931136	China
1244308338084417537	2020-03-29	14:00:00	pdchina	#NewYorkCity has a one-week supply of medical supplies to care for any New Yorker who is sick expect for ventilators, @NYCMayor said on Sunday. At least several hundred more #ventilators are still much needed in the #epicenter of the United States. #CoronavirusOutbreak pic.twitter.com/11Eivcg17a	15	14	51	https://twitter.com/PDChina/status/1244308338084417537	China
1244293617587544065	2020-03-29	13:01:30	pdchina	Aircraft with medical supplies bursts into flames at Manila airport in Philippine on Sunday, local media reported. 8 people killed when aircraft overshot runway. The flight was bound for #Tokyo on duty. (Video: @dzbb) pic.twitter.com/2hH6cPz2ss	10	37	93	https://twitter.com/PDChina/status/1244293617587544065	China
1244287298583306241	2020-03-29	12:36:24	pdchina	As of March 29, 10:03:59 a.m. EST, the total #coronavirus confirmed cases globally have reached 684,652, according to Johns Hopkins University. #CoronavirusPandemic pic.twitter.com/cJe6A8XIYZ	19	42	98	https://twitter.com/PDChina/status/1244287298583306241	China
1244278139859218435	2020-03-29	12:00:00	pdchina	Millions will be infected by #coronavirus and up to 200,000 will die in the U.S., the county's top infectious-disease expert Anthony Fauci warned Sunday, Bloomberg reports. #CoronavirusOutbreak pic.twitter.com/uFj2OM4RmL	67	114	226	https://twitter.com/PDChina/status/1244278139859218435	China
1244270588497141761	2020-03-29	11:30:00	pdchina	The Summer Olympics in #Tokyo, postponed because of the coronavirus pandemic, will likely open on July 23, 2021, according to sources familiar with the matter. #Tokyo2021 (Pic: AFP) pic.twitter.com/iHqnk1GOkg	9	12	66	https://twitter.com/PDChina/status/1244270588497141761	China
1244261959681409024	2020-03-29	10:55:43	pdchina	As of 9 a.m. 29 March, a total of 19,522 people have tested positive #coronavirus in the #UnitedKingdom and of those hospitalized in the UK, 1,228 have died, according to UK's Department of Health and Social Care #CoronavirusOutbreak #PandemicCovid19 pic.twitter.com/9Dsfbb6eJ9	12	25	50	https://twitter.com/PDChina/status/1244261959681409024	China
1244251544419274754	2020-03-29	10:14:19	pdchina	Spain on Sunday reported an overnight record surge in of #Coronavirus fatalities — 838 dead — bringing the total to 6,528 deaths. Span by Sunday has 78,797 confirmed cases. #CoronavirusPandemic pic.twitter.com/AIpkZk1oAh	9	42	77	https://twitter.com/PDChina/status/1244251544419274754	China
1244244358876090369	2020-03-29	09:45:46	pdchina	Australia Prime Minister Scott Morrison announced on Sunday night all gatherings of more than 2 people will be banned, cutting down the from the previous limit of 10, to further slow the spread of #Covid_19 Outbreak. #CoronavirusPandemic pic.twitter.com/We7aWUJE8R	16	44	173	https://twitter.com/PDChina/status/1244244358876090369	China
1244231869153058816	2020-03-29	08:56:08	pdchina	President Xi Jinping on Sunday visited the Ningbo-Zhoushan Port and an industrial park for auto parts and molds in Ningbo, E China's Zhejiang Province, to inspect the resumption of work and production. pic.twitter.com/73aFzRibqw	56	108	466	https://twitter.com/PDChina/status/1244231869153058816	China
1244216741351350272	2020-03-29	07:56:02	pdchina	Two athletes of Chinese national women's ice hockey team have been tested positive for #COVID19, displaying mild symptoms of infection, the Chinese Ice Hockey Association announced on Sunday. pic.twitter.com/eGz7VMncXp	7	12	51	https://twitter.com/PDChina/status/1244216741351350272	China
1244213330706935810	2020-03-29	07:42:29	pdchina	A total of 7,098 Beijing residents stranded in #Hubei province due to the #COVID19 outbreak have returned to Beijing by rail as of Saturday: official pic.twitter.com/jnmBbcZvno	16	48	268	https://twitter.com/PDChina/status/1244213330706935810	China
1244187543001686017	2020-03-29	06:00:00	pdchina	Spring is here! A medical worker takes photos of new buds sprouting on the trees after transferring patients in #Wuhan on Sunday. pic.twitter.com/RSgz2wQVbO	19	27	185	https://twitter.com/PDChina/status/1244187543001686017	China
1244179990737899520	2020-03-29	05:30:00	pdchina	China is expected to see over 74 billion parcels in 2020, with a growth of 18% YOY, according to report released by the State Post Bureau. Courier firms handled 170 million parcels per day on average last year, jumping by 25.3% from 2018. pic.twitter.com/zsZuP5miSW	22	27	115	https://twitter.com/PDChina/status/1244179990737899520	China
1244172443788259328	2020-03-29	05:00:00	pdchina	China has generally cut off domestic spread of #COVID19 epidemic with confirmed cases down to below 3,000. The nation has reported 693 imported cases from 42 countries, according to national health commission, pledging to continue #COVID19 prevention and control pic.twitter.com/FIH4uyazdM	47	41	198	https://twitter.com/PDChina/status/1244172443788259328	China
1244164891205763073	2020-03-29	04:30:00	pdchina	China does not have a huge number of asymptomatic patients of #COVID19, as such patients could spread the virus and increase confirmed case number, but now China's new case number has been going down, China's top epidemiologist Zhong Nanshan explained in an interview with CCTV. pic.twitter.com/KpczwCrymt	78	96	389	https://twitter.com/PDChina/status/1244164891205763073	China
1244157341446164481	2020-03-29	04:00:00	pdchina	The first wards treating critically-ill #COVID19 patients at Tongji Hospital in Guanggu, #Wuhan saw all patients off on Sat. A total of 86 COVID-19 patients, including 22 in critical condition, were treated at the hospital. 76 of them have recovered. pic.twitter.com/zNhIh7fg5W	22	60	329	https://twitter.com/PDChina/status/1244157341446164481	China
1244149792164495361	2020-03-29	03:30:00	pdchina	Ready to hit the road! Hundreds of #highspeed bullet trains stand ready for the relaunch of railway operation in #Wuhan on Sat, after waiting in garage for two months under city lockdown for #COVID19 prevention. pic.twitter.com/4cenx8tACQ	88	382	1347	https://twitter.com/PDChina/status/1244149792164495361	China
1244142243381985282	2020-03-29	03:00:00	pdchina	China has spent a total of 10.39 billion yuan on 93,238 #COVID19 diagnosis and treatments. The nation's medical insurance covered 752.48 million yuan for 44,189 confirmed patients, accounting for 65% of the total treatment costs and the rest are subsidied by government. pic.twitter.com/MMeLuIF3O5	28	71	304	https://twitter.com/PDChina/status/1244142243381985282	China
1244134692338708484	2020-03-29	02:30:00	pdchina	More than 60,000 people returned to Wuhan on Saturday after Wuhan's railway stations officially restarted operation and welcomed more than 260 trains arriving in or travelling through the city. Wuhan halted inbound and outbound travel for 65 days due to #COVID19. pic.twitter.com/QQugiJBj5e	61	234	835	https://twitter.com/PDChina/status/1244134692338708484	China
1244127143233122305	2020-03-29	02:00:00	pdchina	In video: Arima General Hospital in Trinidad and Tobago has been upgraded to brace for #COVID19 prevention and control under the construction by China Railway Construction Corporation, marking the first hospital modeled on Wuhan's Huoshenshan Hospital in the #Caribbean areas. pic.twitter.com/9kytYg6Cb0	11	38	124	https://twitter.com/PDChina/status/1244127143233122305	China
1244102771172708352	2020-03-29	00:23:09	pdchina	3 officers of the New York Police Department have lost their lives due to #COVID19 or its related complications, #NYPD Commissioner Dermot Shea said on Sat. Another 4,111 uniformed employees were on sick report, accounting for 11.4% of department's total. pic.twitter.com/YY6hPEaMWX	30	66	112	https://twitter.com/PDChina/status/1244102771172708352	China
1244096943669661696	2020-03-29	00:00:00	pdchina	"The Chinese medical team from Shandong has arrived at Heathrow Airport to support UK's #COVID19 relief. The team is consisted of 15 members along with medical supplies.
The UK reported 2,546 new confirmed cases on Sat, bringing the total number to 17,089, including 1,019 deaths. pic.twitter.com/cfqmuJByl8"	99	115	476	https://twitter.com/PDChina/status/1244096943669661696	China
1244089394149183488	2020-03-28	23:30:00	pdchina	"#UPDATE: Canadian PM Justin Trudeau's wife Sophie Gregoire Trudeau said on social media on Sat that she has been given the ""all clear"" from her doctor after tested postive weeks ago. 
""I strongly believe that science AND compassion will get us through this crisis,"" she noted. pic.twitter.com/aw87qQjdHH"	4	13	68	https://twitter.com/PDChina/status/1244089394149183488	China
1244081845249011712	2020-03-28	23:00:00	pdchina	The first flight departing from #Hubei Province took off from Yichang airport on Sunday, carrying 64 passengers to Fuzhou, SE China's Fujian. Starting Sun, all airports in the province, except in Wuhan, will resume domestic passenger flights. pic.twitter.com/Kl3NGkjnsG	9	23	91	https://twitter.com/PDChina/status/1244081845249011712	China
